Desc_1,Desc_2,Desc_3,Desc_4,MSE,r2,MAE,C1,C2,C3,C4
Comp.1,T of solv.1,Area_Sphere_Substance,-,38589.543689888,0.619188495370785,172.236675592257,-11.7619399000288,-3.62659941748614,661.613851659006,0
T of solv.1,hydrophbic_section,Area_Sphere_Substance,-,38708.7574453467,0.618012063486709,167.684814765546,-3.4419528124799,1088.75232635966,676.567481272402,0
T of solv.1,hydrophilic,hydrophbic_section,Area_Sphere_Substance,39589.3584989988,0.609322066659739,154.676415465668,-3.14155607659991,0.0554132819195669,4769.07631263744,717.893043293339
Comp.1,T of solv.1,hydrophbic_section,Area_Sphere_Substance,39803.9750883803,0.60720417516619,152.135085188801,54.3225206003766,-3.09147261092428,5701.77486239478,726.052791123645
T of solv.1,hydrophilic,hydrophilic_section,Area_Sphere_Substance,41281.6724101227,0.592621879376392,137.972611516262,-2.59838507750414,0.803707965099388,13109.1383623507,940.242895850025
T of solv.1,hydrophbic_section,Area_Sphere_Substance,Conc of comp.1,41904.9604879177,0.586471112924474,180.166041832703,-2.27289373549116,754.874660038332,657.330235636661,593017.752916394
T of solv.1,hydrophbic_section,Polar_dispersity,Area_Sphere_Substance,41927.2681669563,0.586250975031999,187.438030671185,-3.38678855605582,984.18761637599,-126.201619051255,667.177940035715
T of solv.1,hydrophilic_section,Polar_dispersity,Area_Sphere_Substance,42104.9675889427,0.584497391605302,189.198641772864,-3.49317816005061,229.027326318098,-122.312838561968,659.914218208712
T of solv.1,hydrophilic_section,Area_Sphere_Substance,Conc of comp.1,42173.5746983588,0.58382035907092,180.891785620804,-2.20164297625113,201.366566129602,655.970082247976,602937.310002502
Comp.1,T of solv.1,Area_Sphere_Substance,Conc of comp.1,42286.241549353,0.582708533717562,183.30301869416,-8.36010495368088,-2.35164519309893,647.530608094841,604153.169514847
T of solv.1,hydrophilic,Area_Sphere_Substance,Conc of comp.1,42311.3909280567,0.582460353204685,183.350253584788,-2.34417399617194,-0.010814057741176,647.467590937364,604955.682969217
Comp.1,T of solv.1,Polar_dispersity,Area_Sphere_Substance,42527.7589240942,0.580325178381505,191.635015093271,-10.1851985825562,-3.59959758558422,-124.209922226629,652.348609668481
T of solv.1,hydrophilic,Polar_dispersity,Area_Sphere_Substance,42544.2757371926,0.580162186237876,191.7595817955,-3.60829551756436,-0.0129778709709734,-123.895341884277,651.818954985731
T of solv.1,Area_Sphere_Substance,Conc of comp.1,-,42736.2415999842,0.578267817917935,190.91744280612,-3.02905321622818,621.402122948433,652098.165627034,0
T of comp.1,T of solv.1,Area_Sphere_Substance,Conc of comp.1,43856.5319658062,0.567212505544752,188.266036595431,6.257989375747,-2.12963389973507,490.807612233845,1099972.28805396
T of comp.1,hydrophbic_section,Area_Sphere_Substance,Conc of comp.1,44388.2545728194,0.561965330619614,173.669076694807,6.86978573846606,1135.00999933099,546.206693838824,1095081.66445808
Comp.1,hydrophilic_section,Polar_dispersity,Area_Sphere_Substance,44455.1288360769,0.561305398255119,170.75417830857,515.177523788109,10841.6839346587,-102.899092057313,921.713999684271
T of comp.1,hydrophilic_section,Area_Sphere_Substance,Conc of comp.1,44505.8398418831,0.560804969056539,173.57663984423,7.14586231422015,316.02676415587,537.5291263161,1117584.74231819
T of solv.1,Polar_dispersity,Area_Sphere_Substance,-,44623.1232960036,0.559647585880655,202.199165616327,-4.55921919151521,-138.519272914083,620.355007472133,0
Comp.1,T of comp.1,Area_Sphere_Substance,Conc of comp.1,44862.7126186507,0.557283257056673,175.931966198845,-14.8342402436554,7.23407772490748,529.110771335071,1119700.06956459
T of comp.1,hydrophilic,Area_Sphere_Substance,Conc of comp.1,44881.698390792,0.557095900592606,175.952686997917,7.26164684765407,-0.0192086425205267,528.182936978773,1122188.85883435
T of comp.1,T of solv.1,Polar_dispersity,Area_Sphere_Substance,45805.9387409748,0.547975260006115,204.294422671851,3.24390789058545,-4.64317154278751,-184.079135962577,552.419668415356
T of comp.1,hydrophilic_section,Area_Sphere_Substance,-,46436.4206098484,0.541753503380625,162.68766990656,2.94614267519278,426.538090036433,689.252664272124,0
T of comp.1,hydrophilic,Area_Sphere_Substance,-,46534.7853968514,0.540782814459238,165.667468515853,3.09015046679813,-0.0261691441291296,677.464435334355,0
Comp.1,T of comp.1,Area_Sphere_Substance,-,46601.7793131717,0.540121701327662,165.361889206678,-20.4799799049878,3.08450015539454,678.287550838813,0
Comp.1,T of comp.1,hydrophilic,Area_Sphere_Substance,46694.8694823933,0.539203063686016,164.956091283899,-48.4154068385962,3.0760911229215,0.0357089230839267,679.410337120007
Comp.1,hydrophbic_section,Area_Sphere_Substance,Conc of comp.1,46701.7950481478,0.539134720428666,170.974104615088,31.3881867304668,3675.65244326424,727.801448244195,628338.068559488
T of comp.1,Area_Sphere_Substance,-,-,46750.8530799404,0.538650603201181,187.402298941311,1.70637818448985,677.518103850871,0,0
hydrophilic,hydrophbic_section,Area_Sphere_Substance,Conc of comp.1,46800.9407715275,0.538156325027021,174.256749969867,0.02504580366434,2674.87969396087,718.610016318476,637849.61180345
T of comp.1,hydrophilic_section,hydrophbic_section,Area_Sphere_Substance,46878.6928391519,0.537389047701899,160.712348078835,2.89744319984787,197.726416412698,953.734205157269,695.039458663357
Comp.1,hydrophilic_section,Area_Sphere_Substance,-,46908.2823628627,0.537097050700428,155.924626013153,533.053671473801,11233.9324600891,936.907003725617,0
hydrophbic_section,Area_Sphere_Substance,Conc of comp.1,-,47164.2807561514,0.534570792962987,180.617143057255,1009.42242554952,700.994954029891,662656.106809787,0
hydrophilic_section,Area_Sphere_Substance,Conc of comp.1,-,47247.522215126,0.533749344917516,182.039647604735,258.173186757534,696.494621517792,676424.109501295,0
T of comp.1,hydrophbic_section,Area_Sphere_Substance,-,47279.8202605595,0.533430619529702,159.232575571242,2.84616729153606,1763.6744464214,699.85989815759,0
T of comp.1,hydrophbic_section,Polar_dispersity,Area_Sphere_Substance,47375.9675560905,0.532481813382331,184.87517667636,4.10529451531721,1690.30925400099,-182.853642937427,662.097233211378
Comp.1,Area_Sphere_Substance,Conc of comp.1,-,47582.7488209293,0.530441242878953,184.926137266024,-11.2708720039434,689.707703213164,681364.627936294,0
T of comp.1,hydrophilic_section,Polar_dispersity,Area_Sphere_Substance,47587.1143730363,0.530398162492211,187.817730723828,4.13131129969965,400.443949555713,-176.482034920342,652.98496205889
hydrophilic,Area_Sphere_Substance,Conc of comp.1,-,47592.7605875942,0.530342444200268,185.031046079634,-0.0145048316318265,689.359613449438,682532.937102431,0
Area_Sphere_Substance,-,-,-,47958.0138456153,0.526738031464126,189.663474670714,710.989585219276,0,0,0
T of comp.1,Area_Sphere_Substance,Conc of comp.1,-,48051.7970504735,0.525812554769247,192.296316594103,6.63885193635906,515.300074216448,1219319.62095773,0
hydrophilic_section,Area_Sphere_Substance,-,-,48095.2633917539,0.525383617776451,169.538345633921,372.062098854527,742.438171916667,0,0
Comp.1,T of comp.1,Polar_dispersity,Area_Sphere_Substance,48100.4602811695,0.52533233354014,190.63695495342,-19.3827334574172,4.29709882534536,-180.039699658286,641.979863075008
T of comp.1,hydrophilic,Polar_dispersity,Area_Sphere_Substance,48126.6780812143,0.525073609571715,190.889487966115,4.29542527162869,-0.0247150153327715,-179.442461439269,641.321259284245
hydrophilic,Area_Sphere_Substance,-,-,48235.2243765277,0.524002446917593,172.865481539441,-0.0220886282274586,733.85525624044,0,0
Comp.1,Area_Sphere_Substance,-,-,48281.9322355531,0.52354152179714,172.582694579775,-17.3053469344502,734.48196717862,0,0
hydrophilic,hydrophilic_section,Polar_dispersity,Area_Sphere_Substance,48292.9963118627,0.523432338657256,165.359646654462,0.844792915382926,13813.595411806,-119.36974981164,996.759057603886
Comp.1,hydrophilic,Area_Sphere_Substance,-,48616.6866813438,0.52023807915456,170.797401742177,-134.556369884106,0.149831646164376,738.550276354574,0
hydrophbic_section,Area_Sphere_Substance,-,-,48729.4895704847,0.519124911341915,166.049629113137,1562.19606574993,750.582569471088,0,0
