Desc_1,Desc_2,Desc_3,Desc_4,MSE,r2,MAE,C1,C2,C3,C4
hydrophilic_section,-,-,-,0.10706386425586419,-2.001781048243329,0.2979952777777777,0,0,0,0
hydrophbic_section,-,-,-,0.10706386425586419,-2.001781048243329,0.2979952777777777,0,0,0,0
hydrophilic,-,-,-,0.10706386425586419,-2.001781048243329,0.2979952777777777,0,0,0,0
hydrophilic_section,hydrophbic_section,-,-,0.10706386425586419,-2.001781048243329,0.2979952777777777,0,0,0,0
hydrophilic_section,hydrophilic,-,-,0.10706386425586419,-2.001781048243329,0.2979952777777777,0,0,0,0
hydrophbic_section,hydrophilic,-,-,0.10706386425586419,-2.001781048243329,0.2979952777777777,0,0,0,0
hydrophilic_section,hydrophbic_section,hydrophilic,-,0.10706386425586419,-2.001781048243329,0.2979952777777777,0,0,0,0
