Desc_1,Desc_2,Desc_3,Desc_4,MSE,r2,MAE,C1,C2,C3,C4
T of comp.1,hydrophilic,hydrophilic_section,-,103406.116645284,-0.0204380539973443,310.816964619722,0,0,0,0
T of solv.1,hydrophilic,hydrophilic_section,hydrophbic_section,103716.018719798,-0.0234962470724389,308.009666464583,0,0,0,0
Comp.1,T of comp.1,hydrophilic,Conc of comp.1,104404.725556828,-0.030292582602224,301.574641933333,0,0,0,0
Comp.1,T of comp.1,hydrophilic_section,Conc of comp.1,104404.725556828,-0.030292582602224,301.574641933333,0,0,0,0
Comp.1,T of comp.1,hydrophbic_section,Conc of comp.1,104404.725556828,-0.030292582602224,301.574641933333,0,0,0,0
Comp.1,T of comp.1,T of solv.1,hydrophilic,105159.640940617,-0.037742281035523,304.613726397917,0,0,0,0
T of solv.1,hydrophilic,Conc of comp.1,-,106274.110912146,-0.0487401562665093,308.503382729167,0,0,0,0
T of solv.1,hydrophilic_section,Conc of comp.1,-,106274.110912146,-0.0487401562665093,308.503382729167,0,0,0,0
T of solv.1,hydrophbic_section,Conc of comp.1,-,106274.110912146,-0.0487401562665093,308.503382729167,0,0,0,0
Comp.1,T of comp.1,T of solv.1,hydrophilic_section,106470.354989549,-0.0506767431044068,314.153759910417,0,0,0,0
T of solv.1,hydrophilic,-,-,106481.535392047,-0.0507870741809291,314.180152757639,0,0,0,0
T of solv.1,hydrophilic_section,-,-,106481.535392047,-0.0507870741809291,314.180152757639,0,0,0,0
Comp.1,hydrophilic,Conc of comp.1,-,107258.462070556,-0.0584539857103099,312.442844287778,0,0,0,0
Comp.1,hydrophilic_section,Conc of comp.1,-,107258.462070556,-0.0584539857103099,312.442844287778,0,0,0,0
Comp.1,hydrophbic_section,Conc of comp.1,-,107258.462070556,-0.0584539857103099,312.442844287778,0,0,0,0
T of comp.1,T of solv.1,hydrophbic_section,-,107395.365994919,-0.0598049887137426,317.962461865278,0,0,0,0
T of solv.1,hydrophilic,hydrophilic_section,Conc of comp.1,108733.899102094,-0.0730139763772308,310.372361627083,0,0,0,0
Conc of comp.1,-,-,-,109956.983253553,-0.085083684165131,313.80225625,0,0,0,0
T of solv.1,hydrophilic,hydrophilic_section,-,110154.090036332,-0.0870287844007287,317.028498135,0,0,0,0
Comp.1,T of solv.1,hydrophilic,hydrophilic_section,110154.090036332,-0.0870287844007287,317.028498135,0,0,0,0
Comp.1,Conc of comp.1,-,-,110927.31951543,-0.0946592110190196,316.117722768333,0,0,0,0
hydrophbic_section,Conc of comp.1,-,-,110927.31951543,-0.0946592110190196,316.117722768333,0,0,0,0
hydrophilic_section,hydrophbic_section,Conc of comp.1,-,110927.31951543,-0.0946592110190196,316.117722768333,0,0,0,0
Comp.1,T of comp.1,hydrophbic_section,-,114128.877678306,-0.126253007280517,316.733562881944,0,0,0,0
Comp.1,T of comp.1,hydrophilic,hydrophbic_section,114734.20294523,-0.132226512112292,318.828493544444,0,0,0,0
Comp.1,T of comp.1,hydrophilic_section,hydrophbic_section,114734.20294523,-0.132226512112292,318.828493544444,0,0,0,0
Comp.1,T of comp.1,T of solv.1,hydrophbic_section,115366.351229242,-0.138464713349346,320.897031359722,0,0,0,0
T of solv.1,hydrophbic_section,-,-,117493.191112765,-0.159452914263518,329.7040798675,0,0,0,0
Comp.1,T of comp.1,hydrophilic,-,117650.61784731,-0.16100644161623,327.601765236389,0,0,0,0
Comp.1,T of comp.1,hydrophilic_section,-,117650.61784731,-0.16100644161623,327.601765236389,0,0,0,0
Comp.1,T of comp.1,hydrophilic,hydrophilic_section,117650.61784731,-0.16100644161623,327.601765236389,0,0,0,0
T of solv.1,hydrophilic,hydrophbic_section,-,117751.625464526,-0.162003210663315,330.261618640278,0,0,0,0
T of solv.1,hydrophilic_section,hydrophbic_section,-,117751.625464526,-0.162003210663315,330.261618640278,0,0,0,0
Comp.1,T of solv.1,hydrophilic,hydrophbic_section,117751.625464526,-0.162003210663315,330.261618640278,0,0,0,0
Comp.1,T of solv.1,hydrophilic_section,hydrophbic_section,117751.625464526,-0.162003210663315,330.261618640278,0,0,0,0
hydrophilic,-,-,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
hydrophilic_section,-,-,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
hydrophbic_section,-,-,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
Comp.1,hydrophilic,-,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
Comp.1,hydrophilic_section,-,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
Comp.1,hydrophbic_section,-,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
hydrophilic,hydrophilic_section,-,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
